system:index,AOD,AQI,CO,Latitude,Longitude,PM25,humidity,name,temperature,.geo
00000000000000000033_0,351.0,5.0428257,0.016862681357299934,35.20571789082865,89.19916834321458,3.0256953,62.82755930715711,Point_51,-4.872261508305826,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.19821613664789,35.20946756106465]}"
00000000000000000034_0,524.0,33.257706,0.04260430689510703,18.462636306346255,83.76523260166896,19.954624,69.54834939116824,Point_52,30.98837149408132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.76340866772479,18.464870665076766]}"
00000000000000000035_0,1312.0,70.48399,0.053220070330610714,25.566417026440035,88.63975818527513,42.290394,55.58242138663574,Point_53,29.44776616096499,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.64126066049378,25.57054456246218]}"
00000000000000000036_0,156.0,2.7265673,0.019866020031036075,28.517485668216377,89.9691452352555,1.6359403,64.32560348121864,Point_54,-0.9496506955888435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.97076728099069,28.51701869437421]}"
00000000000000000037_0,315.0,5.5278172,0.01602232520149028,34.37169068985774,85.25766586519305,3.3166904,51.331619276909066,Point_55,-3.6519483301374294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.2546120393632,34.37403434683349]}"
0000000000000000003a_0,395.0,3.098357,0.020526730719167906,36.347264133849976,70.65883147233872,1.8590142,73.61031240651724,Point_58,0.41141972541811356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.65698867242097,36.35032797189644]}"
0000000000000000003b_0,301.0,20.091469,0.02559167521932527,32.847098115966716,68.32131182953104,12.054881,38.19418086660921,Point_59,16.4948344389598,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.3213689337102,32.846898363830306]}"
0000000000000000003c_0,372.0,23.944061,0.03605195005742691,24.00113539530504,69.29380218210261,14.366437,40.96356761822504,Point_60,32.862608554628196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.2915494405593,23.99849281525302]}"
0000000000000000003d_0,63.0,4.388088,0.021779460766249776,29.394631357622558,86.6884454837893,2.6328528,38.589682450572454,Point_61,3.937430874506674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.69191649395442,29.397367672811342]}"
0000000000000000003e_0,363.0,29.124718,0.03981306102633264,20.963078728800234,71.58152856701174,17.47483,47.87170197190095,Point_62,32.085003709793114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.58225341506407,20.962187154929037]}"
0000000000000000003f_0,1038.0,37.743702,0.04818580343478356,22.538453487821705,88.10270535935258,22.646221,69.34083928533722,Point_63,30.59474559889901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.10227149002208,22.5342389021382]}"
00000000000000000041_0,243.0,8.113753,0.03133843607022657,29.414176192896996,95.43753638628081,4.868252,75.20785435555777,Point_65,13.762497335010153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.44150736127857,29.415333978493734]}"
00000000000000000043_0,578.0,40.495068,0.036098288309656834,29.384423825941766,81.17073207980461,24.29704,48.89876966351414,Point_67,16.302739848030967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.16727749661936,29.388384519970145]}"
00000000000000000044_0,285.0,12.485334,0.02072386362990913,32.40921654962803,77.28927671398307,7.4912004,70.95328401860094,Point_68,-7.077173482047158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.28655546922303,32.40672387461174]}"
00000000000000000045_0,30.0,4.755636,0.01691083550788695,31.715884569058286,79.9684040234821,2.8533819,30.841770521022433,Point_69,-2.178156148062783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.97251816874041,31.715021105839707]}"
00000000000000000047_0,647.0,35.729633,0.04656340370067669,20.35520548024862,84.87918798419531,21.43778,55.43049584167012,Point_71,32.09634607632955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.87731962003299,20.35133276172776]}"
0000000000000000004b_0,218.0,2.669169,0.017800001971427653,31.68355331285602,93.26017958210664,1.6015013,77.24330465992655,Point_75,-5.348925733566261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.25860122086813,31.67908849447493]}"
0000000000000000004d_0,1124.0,72.53,0.05317784985484193,26.661939765672052,85.19472699170447,43.518,45.35937566484032,Point_77,30.262771993213278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.19172996947482,26.657506056246802]}"
0000000000000000004e_0,367.0,120.28715,0.03673143010788578,26.881694533415146,70.91500393495804,66.08614,15.171498052029001,Point_78,35.63539162211953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.91750010481563,26.882084877276682]}"
0000000000000000004f_0,478.0,37.16321,0.03905769427695099,22.47544888696026,75.64515099525588,22.297928,22.37562246151666,Point_79,32.907754225201074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.64263849928432,22.471356832249832]}"
00000000000000000050_0,272.0,26.966347,0.03487123606054705,33.60720679956679,71.57838453199106,16.179808,31.467615598155835,Point_80,27.16921866205007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.58225341506407,33.6104663553319]}"
00000000000000000051_0,269.0,8.090724,0.018229056371033173,34.85721852506745,94.84988447707616,4.8544345,55.69812851075056,Point_81,-1.230951558219033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.84861927375968,34.859124600258035]}"
00000000000000000052_0,764.0,23.634117,0.041896851683539,16.646852626633518,80.32106149417686,14.18047,66.5709020853342,Point_82,31.60268016921151,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.32286112954702,16.650273791155332]}"
00000000000000000054_0,1124.0,79.591095,0.05503124318869818,27.00323734665012,85.50816723548199,47.754658,44.8145769357611,Point_84,29.55740225580007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.50614031891666,26.99886586421222]}"
00000000000000000055_0,382.0,16.960314,0.02601325333792499,33.023615334860295,68.62491767246256,10.176188,44.45780503149798,Point_85,15.770679436789635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.62679613031085,33.02656142065421]}"
00000000000000000057_0,306.0,46.632347,0.044341545482189576,26.979851136700784,76.97084188012741,27.979408,21.682114593067332,Point_87,33.12021421326534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9721451197812,26.980899558529828]}"
00000000000000000058_0,417.0,33.56242,0.04051949481805747,22.281851762475863,74.74887121988931,20.137451,24.80273728072934,Point_88,34.06906675232784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.75330636800598,22.28271062258473]}"
00000000000000000059_0,512.0,42.750862,0.042368369802178764,21.258368428633283,76.05417861864213,25.650518,27.794580602169063,Point_89,34.01149703661605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.05586352997929,21.258631198688477]}"
0000000000000000005b_0,287.0,3.7394989,0.017516100283248702,33.99635457685466,89.93557791864139,2.2436993,65.27803585688669,Point_91,-5.178115457958597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.9348346696259,33.996741927503294]}"
0000000000000000005c_0,731.0,56.144047,0.035327902459831834,27.097492023728194,87.90224572075748,33.686428,68.00789552752695,Point_92,15.212156894471946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.90464212751579,27.097680545465366]}"
0000000000000000005d_0,993.0,40.73936,0.04676612232313232,23.761618756047405,91.7672119499212,24.443617,76.25769917397798,Point_93,28.12166888448928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.76739784922972,23.764930841381943]}"
0000000000000000005f_0,328.0,22.775541,0.02891667124722582,34.592052247029486,69.25160061998074,13.665325,53.2881512253503,Point_95,16.1309428373973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.25561682919451,34.58963001502217]}"
00000000000000000060_0,444.0,42.014057,0.04557207735565605,24.629775981959153,79.0802197402819,25.208435,21.684773597840316,Point_96,33.510550991694174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.08318603746208,24.627313514136684]}"
00000000000000000061_0,612.0,23.515285,0.041054072227487935,19.063677675128247,96.04737544341376,14.109171,55.37855903487531,Point_97,30.624391730626428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.04337860163865,19.066741905436846]}"
00000000000000000062_0,187.0,3.7696154,0.020001638596316984,30.644833814950644,96.7192783852487,2.2617693,69.54097663499881,Point_98,-2.0774752669864256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.71711506472829,30.64602591773748]}"
00000000000000000063_0,659.0,30.63724,0.03552652772787889,12.431196358207945,78.81024909513746,18.382343,68.00480933040929,Point_99,27.99367477099105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.81369145222622,12.428191955793581]}"
00000000000000000064_0,400.0,28.948412,0.03744212861163694,32.91610073300599,71.45073576318799,17.369047,26.4202590674043,Point_100,32.26189715597366,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.44750612244614,32.91876358655987]}"
00000000000000000065_0,360.0,21.066261,0.042568314465898566,18.88839084646684,94.93747065175214,12.639757,56.56040999244494,Point_101,30.66421038839553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.93845080217163,18.88707884861294]}"
00000000000000000066_0,545.0,44.591232,0.04168676188721021,29.548459792513786,72.00381782679794,26.75474,20.683029645677433,Point_102,33.52566058370803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.00446159860024,29.55008127111166]}"
00000000000000000067_0,812.0,46.60241,0.05044431994015248,29.522830182973802,80.3700914510575,27.961445,42.45995912900812,Point_103,22.238086663352135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.36777689375299,29.523131812588076]}"
00000000000000000068_0,437.0,24.671795,0.03677433701387275,22.388236078259897,70.8809175339104,14.803077,39.86142856417491,Point_104,32.07306116422018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.88156749345085,22.390508456679076]}"
00000000000000000069_0,832.0,49.885036,0.04724720840515581,25.20760588957948,91.03869133616585,29.931023,77.084140191807,Point_105,26.467992533577842,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.0397624690929,25.21121844881437]}"
0000000000000000006b_0,816.0,23.755505,0.042628570755288434,16.815605090476147,81.12635571129583,14.253303,72.61392155425519,Point_107,30.681632534662924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.1223617324134,16.811970542296844]}"
0000000000000000006d_0,430.0,65.02688,0.046014695586705456,30.980432544373496,74.88438252492666,39.01613,25.119469170404642,Point_109,32.123411777284446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.88805366062391,30.9784025728617]}"
0000000000000000006f_0,159.0,3.4362943,0.016508123804322244,32.73685110339342,92.00232351386069,2.0617766,68.80281962094192,Point_111,-5.5740708616044685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.0009598231008,32.739100529735964]}"
00000000000000000070_0,278.0,11.026496,0.017150464653911113,35.61640256644044,92.44080831687323,6.6158977,51.597308874824265,Point_112,-1.4418856673770506,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.44113431231936,35.613709438918434]}"
00000000000000000072_0,668.0,40.40536,0.03894824744215574,16.17978195047896,75.52616346485554,24.243217,41.985303406641414,Point_114,31.00698382589553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.52585751234878,16.18314984341318]}"
00000000000000000074_0,436.0,39.237553,0.046896245851656665,19.77376273702913,83.57210199446811,23.542532,56.01289523531898,Point_116,29.750198751025778,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.57476245805968,19.776410979891267]}"
00000000000000000077_0,695.0,24.163475,0.041402941251870023,17.112230060675863,80.70497836392738,14.498085,67.15267780726832,Point_119,31.123917012744528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7091367017184,17.108414586056288]}"
0000000000000000007b_0,377.0,10.374268,0.01679969408262902,36.67552159982598,91.18999483463321,6.2245603,52.53930451490495,Point_123,-3.987329732047158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.19247606739323,36.673721474179466]}"
0000000000000000007c_0,552.0,31.153532,0.04274863782494584,22.506637505322985,92.18988172432637,18.69212,69.82066331044736,Point_124,29.53524649408132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.1896060327659,22.507289443614614]}"
0000000000000000007d_0,566.0,38.034084,0.04165789093380098,18.116201982979035,78.9606759468759,22.82045,46.88903510524154,Point_125,31.275989495383385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.95742189768535,18.114527704270152]}"
0000000000000000007e_0,535.0,27.780151,0.03956423995867683,20.828811143626496,96.45324930132864,16.66809,59.155812688898514,Point_126,27.365772210227135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.45660363233362,20.827439862311106]}"
0000000000000000007f_0,714.0,50.91211,0.04278978539569631,21.447805044634627,79.41603376308795,30.547266,33.200393887669286,Point_127,32.79230283631222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.4155626925863,21.447277408353578]}"
00000000000000000081_0,116.0,4.1136208,0.019067236388672425,30.795131569640954,91.24949211861448,2.4681723,65.60979718847383,Point_129,-2.273923699061072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.2463749844404,30.798739516037795]}"
00000000000000000083_0,1200.0,63.57991,0.048868710814523944,24.387883859998322,90.58700152687354,38.147945,71.10735627061456,Point_131,29.03298141161605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.59060482703315,24.384768387424412]}"
00000000000000000084_0,659.0,37.363113,0.037509926245040216,12.36155305688507,78.20007598120007,22.417868,59.008069937738526,Point_132,29.08716706699795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.20283705902494,12.365309885905214]}"
00000000000000000085_0,400.0,36.01719,0.0376448826532023,32.307826827783714,71.15814097623108,21.610313,27.95300031468721,Point_133,31.670259650548303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.1600452315279,32.30790919335859]}"
00000000000000000086_0,803.0,72.89351,0.048378930447177226,27.8823771141399,80.16911698717146,43.736103,32.43511315848909,Point_134,31.930435567432028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1701475312467,27.87921484264935]}"
00000000000000000087_0,270.0,3.682398,0.016870384308189504,32.412340876249175,91.14546039892625,2.2094388,49.09700445890833,Point_135,-0.4357041623857185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[91.14756030318725,32.41570702745293]}"
00000000000000000089_0,327.0,31.681772,0.028366829368132427,31.302251682592974,69.98886143787192,19.009064,31.87664711787232,Point_137,22.672172085444174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.99223536217252,31.30179607514473]}"
0000000000000000008c_0,327.0,20.025965,0.0288234103954215,31.966609341897733,69.2967318285255,12.015579,27.66617992591909,Point_140,24.67379629876882,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.30053259340049,31.966549385393172]}"
0000000000000000008d_0,289.0,8.352336,0.01832715134894757,34.60364225055188,96.8712052661336,5.0114017,70.63205885266164,Point_141,-2.400937859217322,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.8698286630286,34.607596320704566]}"
0000000000000000008e_0,621.0,31.050657,0.037675169158523106,26.227041399958335,69.13919107165857,18.630394,22.580820551340505,Point_142,34.90571971999276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.13883584225897,26.226314719869432]}"
0000000000000000008f_0,611.0,26.698027,0.03953431257248642,21.730941992257755,72.15722076697664,16.018816,45.53588467994016,Point_143,32.67520349820455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.15717519690057,21.734738299271825]}"
00000000000000000090_0,643.0,35.795437,0.04104158629813431,24.874164116990276,94.49524408656453,21.477262,57.71240532974849,Point_144,24.24403080940249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.49827631295307,24.869858640848953]}"
00000000000000000091_0,549.0,41.98294,0.043509448743167346,22.4274471557678,79.60904845054762,25.189764,31.17452378574691,Point_145,31.94155074755355,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.6131920550926,22.426441068043854]}"
00000000000000000094_0,541.0,38.06136,0.03909188603500121,20.59497818537114,74.23384644402896,22.836815,30.84359770854767,Point_148,31.631892273161156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.23228350321666,20.59387788844003]}"
00000000000000000097_0,368.0,18.13213,0.038392546123245545,16.35672543122613,94.90036346924504,10.879278,67.44925427783201,Point_151,30.710749695036156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.90251819080686,16.35382974739589]}"
00000000000000000099_0,547.0,20.815248,0.042762023302335694,17.099529533842812,96.10309166187349,12.489149,60.15304695455439,Point_153,31.50794682502749,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.10626067152701,17.09943143321509]}"
0000000000000000009a_0,404.0,49.32469,0.039788233229580444,32.773452213478535,73.67433007649923,29.594816,34.82733543345074,Point_154,29.143061706754906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.67532802706256,32.77503314110074]}"
0000000000000000009b_0,285.0,12.485334,0.019252368598938037,32.454132320521126,77.25482864296099,7.4912004,71.96638679238514,Point_155,-9.942553663253761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.25062285785826,32.45163963881772]}"
0000000000000000009d_0,198.0,4.354649,0.01836182552942004,29.875677743047227,84.66414267663916,2.6127894,47.23809799049846,Point_157,-3.239818610085365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.66172395184431,29.87347477339469]}"
0000000000000000009e_0,485.0,62.534077,0.0442666424736265,31.231669718090437,75.47521027459553,37.520447,29.50664375440158,Point_158,31.204527499940696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.4719585953016,31.229930852415166]}"
000000000000000000a0_0,276.0,4.96437,0.01637126151284558,33.31095045319835,93.99491479838284,2.9786217,68.49722836453115,Point_160,-4.558930752012429,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.99521975384613,33.31402231157246]}"
000000000000000000a1_0,815.0,19.53188,0.03636017373190849,10.634268960438476,76.83706624963197,11.719128,78.51251937394152,Point_161,26.973740010791403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.83739782716327,10.631561387554537]}"
000000000000000000a2_0,578.0,40.495068,0.0439457026066829,29.36306587443041,81.37215198079164,24.29704,52.4172397162716,Point_162,16.222522698508385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.37389001196686,29.36143506144656]}"
000000000000000000a3_0,469.0,67.31264,0.043323797657376296,31.53901442590036,74.25456814556834,40.387585,25.589032578640854,Point_163,31.825166877110803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.25024980889906,31.535358049015805]}"
000000000000000000a5_0,561.0,28.022217,0.03564294656844705,13.653253675514614,78.81488646213501,16.81333,54.477126843862756,Point_165,29.599916632970178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.81369145222622,13.64990074219613]}"
000000000000000000a6_0,689.0,28.51333,0.037555001914195876,24.832684614276282,69.54715474928751,17.107998,30.421062187897785,Point_166,33.863086663352135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.54307772011276,24.83392602948417]}"
000000000000000000ac_0,691.0,58.599026,0.04881060534490181,23.328088941938802,85.7145327761854,35.159416,41.82659866415911,Point_172,30.537891350852135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.71275283426415,23.324756352163377]}"
000000000000000000ad_0,1046.0,29.069452,0.047842992696315,21.913485297666192,87.39611030719225,17.441671,65.68092326545046,Point_173,31.128162346945885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.39260241556765,21.914401356095727]}"
000000000000000000ae_0,725.0,48.587948,0.04469656959395111,24.349131328326987,95.68365573987589,29.15277,58.7774823290122,Point_174,26.99873729811776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.68405248799084,24.34883577605963]}"
000000000000000000af_0,289.0,8.352336,0.018878388208052144,34.648506065113494,96.82373037833418,5.0114017,67.7533988110653,Point_175,-2.445442660649576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.82491289882263,34.65251208491054]}"
000000000000000000b2_0,621.0,28.942766,0.036406663075492174,26.279545415736454,69.77890316213607,17.36566,18.583583748566188,Point_178,35.77722715271847,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.77663969398384,26.280213636916603]}"
000000000000000000b4_0,210.0,6.105437,0.017713488866115155,34.21532670515626,93.24601770280731,3.6632621,45.650723557801,Point_180,0.8908813953399886,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.24961806802693,34.21233759569198]}"
000000000000000000b6_0,472.0,3.4865403,0.016843253037039194,36.75560469363826,72.50582118915553,2.0919242,76.26805622905553,Point_182,-11.1257710297902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.50751815770718,36.754569849750226]}"
000000000000000000b7_0,289.0,9.532078,0.01778028368906573,34.856492921078335,96.22840737194008,5.7192464,70.48632479890287,Point_183,-3.256555806265908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.23202481130375,34.859124600258035]}"
000000000000000000b8_0,1312.0,72.62273,0.05147571387661983,25.193779402172876,88.93943799478134,43.573635,61.567299751511726,Point_184,29.0111918608348,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.93770470425324,25.193252143131982]}"
000000000000000000b9_0,262.0,5.8509808,0.019387405697609852,33.16878988796073,96.97171740806358,3.5105884,64.75141525229117,Point_185,0.4792535199059671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.96864334428176,33.17029186611333]}"
000000000000000000ba_0,988.0,47.127583,0.050173127626057384,22.743047128667783,87.45738188634793,28.27655,59.230157603331925,Point_186,31.049304925070885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.45548448545603,22.740851417485686]}"
000000000000000000bb_0,713.0,41.62265,0.04666813893279089,21.891925332798756,85.56472737986383,24.973589,53.54226335142865,Point_187,29.751344855626428,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.56902238880502,21.88745189757214]}"
000000000000000000bc_0,315.0,4.130825,0.01724947660025142,34.405225535463146,89.25748335382363,2.4784951,60.487062703295315,Point_188,-4.533072190814551,"{""geodesic"":false,""type"":""Point"",""coordinates"":[89.26109820653626,34.40098380535708]}"
000000000000000000bf_0,424.0,11.326742,0.019454223695167035,35.247044295333794,68.62180132917284,6.7960453,73.80070017494289,Point_191,1.2633586088816742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.61781297746965,35.24540017242943]}"
000000000000000000c0_0,564.0,31.595678,0.03993005060628201,14.845531125157322,78.328732844278,18.957407,41.71804033620489,Point_192,33.04517148865597,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.32860119880168,14.844660070075093]}"
000000000000000000c3_0,552.0,31.153532,0.04375215960262083,22.476326042647656,92.02319330901656,18.69212,70.51643032129972,Point_195,29.568893819385153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.01892612878319,22.480339985091028]}"
000000000000000000c4_0,1312.0,72.62273,0.054783940137483174,25.527971949571775,88.94679532730089,43.573635,57.72376369293928,Point_196,29.188265021642053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.94668785709443,25.525628798256204]}"
000000000000000000ca_0,415.0,65.09472,0.04524849458314383,30.82356635102853,75.86810259410578,39.05683,25.901154591172137,Point_202,31.676668341954553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8672173203142,30.82568897456138]}"
000000000000000000cc_0,882.0,82.06102,0.050014037764996765,27.09759861061292,85.08848110147514,49.236614,41.19976775980303,Point_204,30.0962613052792,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.09291528822168,27.097680545465366]}"
000000000000000000ce_0,682.0,40.686604,0.04364989525796883,19.676654316488573,80.09183977601293,24.411963,41.1724564514626,Point_206,32.783856248855614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08929915567595,19.677596298638118]}"
000000000000000000cf_0,590.0,45.250618,0.0419597037212026,22.97094595501243,80.89237047613219,27.15037,28.576117823858986,Point_207,30.961319356494528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.88879975854232,22.974413391356762]}"
000000000000000000d0_0,492.0,52.47685,0.044817857470952314,23.433022598605163,83.49011407643458,31.486109,31.23957378440408,Point_208,30.093667311138574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.49391408248893,23.43255418625772]}"
000000000000000000d1_0,196.0,16.209648,0.024320872681757894,35.00207348374265,70.1587290427464,9.725789,52.98474931326186,Point_209,10.753240336312217,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.16291526615522,35.002855045717155]}"
000000000000000000d2_0,254.0,35.726883,0.031322128318421544,33.91266150754474,73.36039505355592,21.43613,52.893626601588586,Point_210,20.272401984532678,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.36091767762072,33.915893551932534]}"
000000000000000000d4_0,267.0,5.455204,0.016715533508149114,35.91107797486089,88.47553587897924,3.2731225,65.2336017090195,Point_212,-5.406868441899576,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.47956390935228,35.91015348267787]}"
000000000000000000d6_0,598.0,25.894173,0.03270048538343896,13.242715479944046,75.32163381063269,15.536504,80.31839678339978,Point_214,24.674287970860803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.31924499700128,13.245658864342346]}"
000000000000000000db_0,203.0,4.6607323,0.01954258435841752,30.923967770397816,81.35952344385196,2.7964394,54.18941380214459,Point_219,-0.5072712739308258,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.35592370628447,30.92450365581453]}"
000000000000000000e0_0,683.0,49.72204,0.04051647165764662,18.162985962219302,74.52466422507364,29.833223,36.33567634768527,Point_224,31.312593634923303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.5287275469761,18.159443468476127]}"
000000000000000000e1_0,151.0,3.71453,0.020592614245717986,31.232142090726843,92.15988210444316,2.228718,68.78513819305287,Point_225,-1.792600456873572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.1626565742423,31.229930852415166]}"
000000000000000000e2_0,288.0,19.6619,0.03241424952259713,28.163594527958793,96.27159930754033,11.79714,83.47693163366007,Point_226,9.45107901361257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.26795742266853,28.166675733567597]}"
000000000000000000e4_0,562.0,65.09472,0.04803550043697134,30.873944880681318,76.11187910750857,39.05683,25.085822305235837,Point_228,31.82155902120803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.10976244702647,30.87060473876736]}"
000000000000000000e5_0,492.0,56.349895,0.04629656617813372,23.691450474829807,83.78657754428056,33.809937,28.32306462464015,Point_229,31.84040532112124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.79035812624838,23.69306561865238]}"
000000000000000000e6_0,1058.0,67.856705,0.05335617198806399,26.61484363115276,90.13926033304426,40.714024,61.15615471855875,Point_230,27.496801127327842,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.14144718497339,26.612590292040824]}"
000000000000000000e7_0,561.0,51.512787,0.043527358496280685,23.57638615413176,81.85531907783559,30.907671,26.86974504707368,Point_231,31.52394481764901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[81.8589802653914,23.57628463171684]}"
000000000000000000e9_0,277.0,44.757168,0.03669464218741016,27.174578527425087,72.52439240169475,26.854301,13.02765629883787,Point_233,35.49425799581741,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.52548446338957,27.178528921036126]}"
000000000000000000eb_0,135.0,4.4147973,0.019797715402759996,30.407684859825164,82.75927671665801,2.6488783,55.25452342621292,Point_235,0.3717400921715921,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.75729554951093,30.403480791025206]}"
000000000000000000ec_0,735.0,31.502575,0.03825730159861863,12.192172104976523,79.04798890160279,18.901545,63.915610741182164,Point_236,30.206606086095178,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.0472534260973,12.194629981922505]}"
